更新時間,yyyymmdd,基金代碼,國內外基金註記,基金規模(台幣/億),基金目前規模區間,基金成立時間,基金成立幾年,基金公司代碼,計價幣別,基金經理人,區域別,基金投資產業分類1,基金投資產業分類2,基金投資產業分類3,aum基金型態別,商品投資屬性,高收益債註記,保本型基金註記,淨值,sharpe,beta,一個月累積報酬率(%),三個月累積報酬率(%),六個月累積報酬率(%),一年累積報酬率(%),三年累積報酬率(%),五年累積報酬率(%),自今年以來報酬率(%),自成立日起報酬率(%),基金評等,熱賣基金註記,投資型態別,cluster
2017-05-26 11:43:00,20170526,F1M,1.0,63389.68496,i.5~10兆元台幣,2015-06-03 00:00:00,2.0,F ,USD,HyunHo Sohn,LU  ,資訊科技,非核心消費,其他,E,RR4,0.0,N,13.98,1.26,0.59,5.03,8.2,19.28,38.83,,,17.28,39.8,,0,a.股票型,3
2017-05-26 11:43:00,20170526,F1N,1.0,38870.18176,h.1~5兆元台幣,2014-01-10 00:00:00,3.0,F ,USD,Fabio Riccelli,LU  ,工業,資訊科技,健康護理,E,RR4,0.0,N,14.83,0.47,0.72,3.78,12.6,20.18,21.36,47.27,,16.13,48.3,4.5,0,a.股票型,3
2017-05-26 11:43:00,20170526,F1O,1.0,24519.5032,h.1~5兆元台幣,2013-03-27 00:00:00,4.0,F ,USD,Hilary Natoff,LU  ,健康護理,非核心消費,其他,E,RR3,0.0,N,15.0,0.09,1.01,1.83,4.68,12.87,4.09,18.76,,12.36,50.0,2.0,0,a.股票型,3
2017-05-26 11:43:00,20170526,F21,1.0,12725.29725,h.1~5兆元台幣,1991-12-06 00:00:00,26.0,F ,AUD,Pak-Luan Yeoh,AU  ,金融,原物料,非核心消費,E,RR4,0.0,N,56.63,0.28,0.4,-0.77,2.29,6.15,8.82,14.09,71.4,3.49,713.39,3.5,0,a.股票型,3
2017-05-26 11:43:00,20170526,F22,1.0,4535.346,f.500~5000億元台幣,1991-12-06 00:00:00,26.0,F ,JPY,Jun Tano,JP  ,機械,其他產業,零售貿易,E,RR4,0.0,N,2116.0,0.32,0.88,7.74,8.46,13.95,16.91,51.36,157.11,11.6,114.37,2.0,0,a.股票型,3
2017-05-26 11:43:00,20170526,F23,1.0,56770.92336,i.5~10兆元台幣,1991-12-31 00:00:00,26.0,F ,USD,Nick Peters/Ayesha Akbar,LU  ,未分類,資訊科技,金融,E,RR3,0.0,N,52.9,0.52,0.82,2.06,4.46,10.74,13.23,16.88,71.39,8.87,432.74,2.5,0,a.股票型,3
2017-05-26 11:43:00,20170526,F24,1.0,130449.77408,i.>10兆元台幣,1993-10-18 00:00:00,24.0,F ,USD,Nick Price,LU  ,金融,非核心消費,資訊科技,E,RR5,0.0,N,25.74,0.38,0.98,4.46,11.67,20.62,19.89,8.2,39.1,20.79,163.63,2.0,0,a.股票型,3
2017-05-26 11:43:00,20170526,F25,1.0,70580.06688,i.5~10兆元台幣,1994-01-10 00:00:00,23.0,F ,USD,Dale Nicholls,LU  ,非核心消費,資訊科技,金融,E,RR5,0.0,N,33.06,0.38,1.14,2.26,5.19,11.16,17.23,18.16,83.99,13.26,233.81,2.0,0,a.股票型,3
2017-05-26 11:43:00,20170526,F26,1.0,25452.14688,h.1~5兆元台幣,1994-05-09 00:00:00,23.0,F ,USD,Angel Ortiz,LU  ,金融,核心消費,原物料,E,RR5,0.0,N,31.48,0.25,0.98,-1.99,-2.14,12.87,20.03,-18.97,-16.48,11.59,263.78,3.0,0,a.股票型,3
2017-05-26 11:43:00,20170526,F32,1.0,7942.51392,g.5000億~1兆元台幣,1991-11-25 00:00:00,26.0,F ,USD,Tim Foster,US  ,商業本票,定存單,定存,M,RR1,0.0,N,33.48,2.75,-0.01,0.0,0.01,0.02,0.05,0.15,0.25,0.02,67.38,2.5,0,c.貨幣型,2
2017-05-26 11:44:00,20170526,F34,1.0,56048.87664,i.5~10兆元台幣,1994-10-03 00:00:00,23.0,F ,USD,Suranjan Mukherjee,LU  ,資訊科技,金融,非核心消費,E,RR5,0.0,N,45.88,0.53,1.02,4.49,11.49,19.82,30.27,27.0,65.45,22.05,374.62,4.0,0,a.股票型,3
2017-05-26 11:44:00,20170526,F35,1.0,13809.14352,h.1~5兆元台幣,1994-12-05 00:00:00,23.0,F ,USD,Gillian Kwek,ID  ,金融,核心消費,非核心消費,E,RR5,0.0,N,28.14,0.27,1.55,2.03,8.06,15.42,18.58,-1.55,10.47,11.27,191.25,3.5,0,a.股票型,3
2017-05-26 11:44:00,20170526,F36,1.0,32344.7817,h.1~5兆元台幣,1994-10-17 00:00:00,23.0,F ,EUR,Eugene Philalithis/Nick Peters,LU  ,金融,公債,工業,W,RR4,0.0,N,18.5,0.29,0.43,1.82,6.38,9.99,8.34,18.19,63.04,7.0,146.66,2.5,0,d.平衡型,3
2017-05-26 11:44:00,20170526,F37,1.0,33798.1,h.1~5兆元台幣,1995-12-01 00:00:00,22.0,F ,EUR,Colin Stone,LU  ,非核心消費,資訊科技,金融,E,RR4,0.0,N,50.97,0.39,0.64,4.32,8.75,16.4,16.9,45.15,110.19,12.69,,3.5,0,a.股票型,3
2017-05-26 11:44:00,20170526,F38,1.0,3760.66,f.500~5000億元台幣,1995-10-23 00:00:00,22.0,F ,USD,Meeyoung Kim,KR  ,非核心消費,資訊科技,核心消費,E,RR5,0.0,N,19.98,0.33,0.94,7.07,11.12,22.28,18.15,0.15,16.43,22.05,100.53,2.5,0,a.股票型,3
2017-05-26 11:44:00,20170526,F42,1.0,9347.40434,g.5000億~1兆元台幣,1995-02-13 00:00:00,22.0,F ,CHF,Alberto Chiandetti,CH  ,健康護理,,金融,E,RR4,0.0,N,58.56,0.4,0.99,3.5,10.08,18.98,16.76,9.79,78.39,15.66,491.19,,0,a.股票型,3
2017-05-26 11:44:00,20170526,F46,1.0,22022.42496,h.1~5兆元台幣,1997-06-30 00:00:00,20.0,F ,USD,Aditya Khowala,US  ,資訊科技,工業,核心消費,E,RR4,0.0,N,44.04,0.5,0.7,1.99,3.65,10.21,13.92,26.04,89.99,9.96,340.4,3.0,0,a.股票型,3
2017-05-26 11:44:00,20170526,F47,1.0,51542.1025,i.5~10兆元台幣,1996-09-06 00:00:00,21.0,F ,EUR,Jeremy Podger,LU  ,資訊科技,健康護理,金融,E,RR3,0.0,N,21.49,0.47,0.91,-0.05,-0.37,7.45,19.06,52.61,118.89,4.98,121.03,4.0,0,a.股票型,2
2017-05-26 11:44:00,20170526,F48,1.0,40554.95744,h.1~5兆元台幣,1993-09-20 00:00:00,24.0,F ,USD,Tim Foster,US  ,商業本票,定存單,定存,M,RR1,0.0,N,11.74,1.16,1.38,0.04,0.13,0.21,0.25,0.35,0.45,0.19,47.78,2.5,0,c.貨幣型,2
2017-05-26 11:44:00,20170526,F49,1.0,16392.0785,h.1~5兆元台幣,1993-09-20 00:00:00,24.0,F ,EUR,Tim Foster,LU  ,商業本票,定存單,定存,M,RR1,0.0,N,9.21,-4.07,3.7,-0.05,-0.14,-0.27,-0.45,-0.55,-0.52,-0.22,,1.5,0,c.貨幣型,2
2017-05-26 11:44:00,20170526,F50,1.0,27984.8268,h.1~5兆元台幣,1998-09-30 00:00:00,19.0,F ,EUR,Alexandra Hartmann,LU  ,工業,金融,資訊科技,E,RR4,0.0,N,23.5,0.34,0.69,2.71,10.54,16.28,13.95,20.18,86.51,11.9,162.64,2.0,0,a.股票型,3
2017-05-26 11:44:00,20170526,F51,1.0,8280.5345,g.5000億~1兆元台幣,1996-10-08 00:00:00,21.0,F ,EUR,Matt Jones,LU  ,金融,工業,非核心消費,E,RR4,0.0,N,11.29,0.37,0.86,1.35,10.36,19.93,20.56,21.23,90.61,11.01,,3.0,0,a.股票型,3
2017-05-26 11:44:00,20170526,F52,1.0,66582.257,i.5~10兆元台幣,1999-09-01 00:00:00,18.0,F ,EUR,HyunHo Sohn,LU  ,資訊科技,非核心消費,其他,E,RR4,0.0,N,19.03,1.22,0.45,2.59,2.75,13.82,37.8,105.35,176.2,11.94,90.3,4.5,0,a.股票型,3
2017-05-26 11:44:00,20170526,F53,1.0,4833.1283,f.500~5000億元台幣,1999-09-01 00:00:00,18.0,F ,EUR,Rupert Gifford,LU  ,通訊服務,其他,資訊科技,E,RR3,0.0,N,11.06,0.05,0.52,1.37,-1.6,4.93,1.91,24.03,53.96,0.27,29.44,1.0,0,a.股票型,2
2017-05-26 11:44:00,20170526,F54,1.0,129446.723,i.>10兆元台幣,2000-06-26 00:00:00,17.0,F ,EUR,Andrei Gorodilov,LU  ,通訊,銀行與證券,其他,B,RR3,1.0,N,10.38,0.81,0.59,1.27,2.17,5.82,9.51,11.04,45.18,3.96,160.65,2.5,0,b.債券型,2
2017-05-26 11:44:00,20170526,F56,1.0,19602.898,h.1~5兆元台幣,2000-09-01 00:00:00,17.0,F ,EUR,Aneta Wynimko,LU  ,非核心消費,核心消費,資訊科技,E,RR4,0.0,N,52.23,0.55,0.68,2.31,6.05,12.59,16.45,51.83,98.81,12.15,162.06,4.0,0,a.股票型,3
2017-05-26 11:44:00,20170526,F57,1.0,42822.1927,h.1~5兆元台幣,2000-09-01 00:00:00,17.0,F ,EUR,Sotiris Boutisis,LU  ,金融,房地產,其他,E,RR4,0.0,N,33.04,0.39,0.92,-1.67,-2.71,4.76,16.81,45.89,106.27,1.1,70.43,2.5,0,a.股票型,3
2017-05-26 11:44:00,20170526,F58,1.0,25754.1522,h.1~5兆元台幣,2000-09-01 00:00:00,17.0,F ,EUR,Hilary Natoff,LU  ,健康護理,非核心消費,其他,E,RR3,0.0,N,37.85,0.08,0.98,-0.68,-1.28,6.59,3.53,44.19,108.31,5.73,89.25,2.0,0,a.股票型,2
2017-05-26 11:45:00,20170526,F59,1.0,4664.1378,f.500~5000億元台幣,2000-09-01 00:00:00,17.0,F ,EUR,Ashish Bhardwaj,LU  ,工業,能源,原物料,E,RR4,0.0,N,49.5,0.42,0.41,-2.87,-3.55,0.77,17.07,21.35,53.47,-2.75,149.52,3.0,0,a.股票型,3
2017-05-26 11:45:00,20170526,F60,1.0,23647.03008,h.1~5兆元台幣,2003-06-06 00:00:00,14.0,F ,USD,Rick Patel,US  ,公債,銀行與證券,非循環性消費,B,RR2,0.0,N,11.52,0.06,0.99,0.68,1.32,2.82,1.45,7.89,12.92,2.51,66.3,2.5,0,b.債券型,2
2017-05-26 11:45:00,20170526,F61,1.0,46337.1951,h.1~5兆元台幣,2003-06-06 00:00:00,14.0,F ,EUR,David Simner,LU  ,公債,銀行與證券,通訊,B,RR2,0.0,N,11.29,-0.03,0.76,0.41,0.38,0.9,-0.03,9.79,26.93,-0.38,66.02,2.5,0,b.債券型,2
2017-05-26 11:45:00,20170526,F62,1.0,129446.723,i.>10兆元台幣,2003-06-09 00:00:00,14.0,F ,EUR,Andrei Gorodilov,LU  ,通訊,銀行與證券,其他,B,RR3,1.0,N,11.69,0.8,0.6,1.28,2.16,5.86,9.54,11.01,45.14,3.93,154.11,2.5,0,b.債券型,2
2017-05-26 11:45:00,20170526,F63,1.0,40828.1048,h.1~5兆元台幣,2001-01-15 00:00:00,16.0,F ,EUR,Fabio Riccelli,LU  ,工業,資訊科技,健康護理,E,RR4,0.0,N,53.98,0.32,0.76,3.17,11.12,18.51,14.74,46.25,103.03,14.85,174.93,4.0,0,a.股票型,3
2017-05-26 11:45:00,20170526,F64,1.0,115527.4752,i.>10兆元台幣,2001-09-05 00:00:00,16.0,F ,USD,Harley Lank,US  ,通訊,能源,非循環性消費,B,RR3,1.0,N,12.54,0.72,0.85,1.13,1.54,6.45,12.41,13.17,34.51,4.41,163.26,3.0,0,b.債券型,2
2017-05-26 11:45:00,20170526,F65,1.0,115527.4752,i.>10兆元台幣,2003-06-09 00:00:00,14.0,F ,USD,Harley Lank,US  ,通訊,能源,非循環性消費,B,RR3,1.0,N,11.53,0.74,0.84,1.06,1.58,6.39,12.46,13.21,34.52,4.37,150.98,3.0,0,b.債券型,2
2017-05-26 11:45:00,20170526,F67,1.0,722.04672,f.500~5000億元台幣,2002-05-10 00:00:00,15.0,F ,USD,Pek Ng,LU  ,未分類,金融,資訊科技,E,RR4,0.0,N,21.98,0.42,0.63,1.67,3.39,8.17,8.65,9.14,55.67,6.75,119.8,1.5,0,a.股票型,3
2017-05-26 11:45:00,20170526,F69,1.0,3459.8072,f.500~5000億元台幣,2004-03-01 00:00:00,13.0,F ,USD,Dominic Griffin,US  ,資訊科技,金融,健康護理,E,RR4,0.0,N,22.45,0.44,0.75,0.36,0.72,7.78,10.92,22.08,79.89,6.1,124.5,2.0,0,a.股票型,3
2017-05-26 11:45:00,20170526,F70,1.0,49610.62672,h.1~5兆元台幣,2004-08-23 00:00:00,13.0,F ,USD,Amit Goel,IN  ,金融,非核心消費,資訊科技,E,RR5,0.0,N,43.37,0.38,0.91,0.37,10.61,23.0,22.72,28.05,80.11,20.88,333.7,2.5,0,a.股票型,3
2017-05-26 11:45:00,20170526,F71,1.0,7762.84356,g.5000億~1兆元台幣,2003-01-30 00:00:00,14.0,F ,JPY,Jun Tano,JP  ,機械,電機,其他產業,E,RR4,0.0,N,31006.0,0.36,0.65,6.27,6.29,12.76,18.08,35.75,103.15,10.08,214.16,2.5,0,a.股票型,3
2017-05-26 11:45:00,20170526,F72,1.0,37955.2663,h.1~5兆元台幣,2002-09-16 00:00:00,15.0,F ,EUR,Matt Siddle,LU  ,健康護理,金融,核心消費,E,RR4,0.0,N,49.5,0.42,0.57,2.27,6.45,14.45,16.23,28.34,83.3,8.58,186.04,3.0,0,a.股票型,3
2017-05-26 11:45:00,20170526,F73,1.0,11281.98,h.1~5兆元台幣,2003-01-14 00:00:00,14.0,F ,USD,Amit Lodha,LU  ,資訊科技,金融,工業,E,RR3,0.0,N,61.76,0.67,0.84,2.78,6.7,15.01,19.32,20.34,68.42,13.53,208.88,4.0,0,a.股票型,3
2017-05-26 11:45:00,20170526,F74,1.0,3309.3808,f.500~5000億元台幣,2001-11-20 00:00:00,16.0,F ,USD,Eugene Philalithis/George Efstathopoulos,LU  ,工業,金融,未分類,W,RR3,0.0,N,19.06,0.58,0.56,1.76,3.87,8.54,10.95,8.76,33.72,6.54,113.81,3.5,0,d.平衡型,2
2017-05-26 11:45:00,20170526,F75,1.0,50814.03792,i.5~10兆元台幣,2006-01-23 00:00:00,11.0,F ,USD,Steve Ellis,LU  ,類主權債/跨國/機構債,現金及約當現金,,B,RR3,1.0,N,12.33,0.34,0.86,0.9,2.75,7.12,8.48,14.29,29.22,5.66,100.73,3.0,0,b.債券型,2
2017-05-26 11:45:00,20170526,F76,1.0,53367.1999,i.5~10兆元台幣,2006-01-23 00:00:00,11.0,F ,EUR,Steve Ellis,LU  ,類主權債/跨國/機構債,現金及約當現金,,B,RR3,1.0,N,13.54,0.27,0.49,-1.6,-3.15,1.2,7.85,38.77,44.17,-0.66,121.96,2.5,0,b.債券型,2
2017-05-26 11:45:00,20170526,F77,1.0,6528.50576,g.5000億~1兆元台幣,2005-12-05 00:00:00,12.0,F ,USD,Dirk Philippa,LU  ,住宅,商辦,零售,E,RR4,0.0,N,13.7,0.11,0.91,0.44,1.78,8.82,4.5,10.99,44.93,5.87,50.39,2.5,0,a.股票型,3
2017-05-26 11:45:00,20170526,F78,1.0,6827.2162,g.5000億~1兆元台幣,2005-12-05 00:00:00,12.0,F ,EUR,Dirk Philippa,LU  ,住宅,商辦,零售,E,RR4,0.0,N,14.35,0.09,0.82,-2.11,-4.08,2.79,3.82,34.8,61.66,-0.42,58.46,3.0,0,a.股票型,3
2017-05-26 11:46:00,20170526,F79,1.0,115166.45184,i.>10兆元台幣,2003-08-18 00:00:00,14.0,F ,USD,Jing Ning,CN  ,金融,資訊科技,非核心消費,E,RR5,0.0,N,61.84,0.62,0.67,3.41,6.58,13.95,32.46,44.95,71.32,18.15,533.67,4.0,0,a.股票型,3
2017-05-26 11:46:00,20170526,F80,1.0,120963.3999,i.>10兆元台幣,2007-09-24 00:00:00,10.0,F ,EUR,Jing Ning,CN  ,金融,資訊科技,非核心消費,E,RR5,0.0,N,15.98,0.69,0.77,0.82,0.5,7.61,31.63,75.99,91.01,11.13,59.8,4.0,0,a.股票型,3
2017-05-26 11:46:00,20170526,F81,1.0,107207.5732,i.>10兆元台幣,2007-04-02 00:00:00,10.0,F ,EUR,Bryan Collins,LU  ,不動產,其他,銀行與證券,B,RR4,1.0,N,19.75,0.34,0.02,-2.03,-4.31,-1.0,10.27,47.61,59.92,-1.99,97.5,3.5,0,b.債券型,2
2017-05-26 11:46:00,20170526,F82,1.0,102049.26976,i.>10兆元台幣,2007-04-02 00:00:00,10.0,F ,USD,Bryan Collins,LU  ,不動產,其他,銀行與證券,B,RR4,1.0,N,17.09,0.75,0.6,0.41,1.42,4.78,10.9,21.46,43.25,4.14,70.9,4.5,0,b.債券型,2
2017-05-26 11:46:00,20170526,F83,1.0,102049.26976,i.>10兆元台幣,2007-04-02 00:00:00,10.0,F ,USD,Bryan Collins,LU  ,不動產,其他,銀行與證券,B,RR4,1.0,N,8.55,0.75,0.6,0.42,1.42,4.8,10.92,21.49,43.32,4.16,69.83,4.5,0,b.債券型,2
2017-05-26 11:46:00,20170526,F84,1.0,50814.03792,i.5~10兆元台幣,2006-01-23 00:00:00,11.0,F ,USD,Steve Ellis,LU  ,類主權債/跨國/機構債,現金及約當現金,,B,RR3,1.0,N,11.73,0.33,0.86,0.88,2.68,7.14,8.44,14.19,29.07,5.55,102.25,3.0,0,b.債券型,2
2017-05-26 11:46:00,20170526,F85,1.0,53367.1999,i.5~10兆元台幣,2006-01-23 00:00:00,11.0,F ,EUR,Steve Ellis,LU  ,類主權債/跨國/機構債,現金及約當現金,,B,RR3,1.0,N,12.84,0.27,0.49,-1.63,-3.14,1.15,7.85,38.79,44.18,-0.64,110.53,2.5,0,b.債券型,2
2017-05-26 11:46:00,20170526,F86,1.0,115527.4752,i.>10兆元台幣,2010-08-18 00:00:00,7.0,F ,USD,Harley Lank,US  ,通訊,能源,非循環性消費,B,RR3,1.0,N,11.14,0.73,0.85,1.18,1.56,6.49,12.46,13.32,34.66,4.46,54.37,3.5,0,b.債券型,2
2017-05-26 11:46:00,20170526,F87,1.0,56048.87664,i.5~10兆元台幣,2006-09-25 00:00:00,11.0,F ,USD,Suranjan Mukherjee,LU  ,資訊科技,金融,非核心消費,E,RR5,0.0,N,24.19,0.53,1.02,4.49,11.47,19.81,30.26,26.98,65.46,22.05,141.9,4.0,0,a.股票型,3
2017-05-26 11:46:00,20170526,F88,1.0,58876.2902,i.5~10兆元台幣,2009-02-23 00:00:00,8.0,F ,EUR,Suranjan Mukherjee,LU  ,資訊科技,金融,非核心消費,E,RR5,0.0,N,35.06,0.65,0.72,1.92,5.16,12.99,29.23,53.97,84.24,14.65,250.6,4.5,0,a.股票型,3
2017-05-26 11:46:00,20170526,F89,1.0,18352.0208,h.1~5兆元台幣,2007-06-11 00:00:00,10.0,F ,USD,Nick Price,LU  ,金融,非核心消費,原物料,E,RR5,0.0,N,14.28,0.48,0.7,4.08,6.97,19.9,21.18,-3.39,24.29,13.51,49.63,2.0,0,a.股票型,3
2017-05-26 11:46:00,20170526,F90,1.0,19264.917,h.1~5兆元台幣,2007-06-11 00:00:00,10.0,F ,EUR,Nick Price,LU  ,金融,非核心消費,原物料,E,RR5,0.0,N,17.07,0.5,0.42,1.55,0.89,13.35,20.57,17.42,38.83,6.82,79.04,3.0,0,a.股票型,3
2017-05-26 11:46:00,20170526,F91,1.0,18352.0208,h.1~5兆元台幣,2007-06-11 00:00:00,10.0,F ,USD,Nick Price,LU  ,金融,非核心消費,原物料,E,RR5,0.0,N,14.97,0.48,0.7,4.1,7.01,19.95,21.21,-3.36,24.34,13.58,49.7,2.0,0,a.股票型,3
2017-05-26 11:46:00,20170526,F92,1.0,19264.917,h.1~5兆元台幣,2007-06-11 00:00:00,10.0,F ,EUR,Nick Price,LU  ,金融,非核心消費,原物料,E,RR5,0.0,N,17.86,0.5,0.42,1.48,0.9,13.25,20.51,17.35,38.66,6.82,78.6,3.0,0,a.股票型,3
2017-05-26 11:46:00,20170526,F93,1.0,9025.584,g.5000億~1兆元台幣,2006-10-30 00:00:00,11.0,F ,USD,Matt Jones/Hiten Savani,LU  ,資訊科技,金融,非核心消費,E,RR4,0.0,N,15.98,0.51,0.85,1.72,5.13,11.28,13.66,8.56,49.23,10.21,59.98,3.0,0,a.股票型,3
2017-05-26 11:46:00,20170526,F95,1.0,9463.468,g.5000億~1兆元台幣,2006-10-30 00:00:00,11.0,F ,EUR,Matt Jones/Hiten Savani,LU  ,資訊科技,金融,非核心消費,E,RR4,0.0,N,18.21,0.39,0.73,-0.82,-0.87,5.14,13.04,31.96,66.61,3.64,82.1,2.5,0,a.股票型,3
2017-05-26 11:46:00,20170526,F96,1.0,26805.98448,h.1~5兆元台幣,2008-04-21 00:00:00,9.0,F ,USD,Teera Chanpongsang,LU  ,金融,資訊科技,非核心消費,E,RR5,0.0,N,15.79,0.42,1.04,3.47,11.35,19.17,23.65,23.2,57.26,19.98,58.36,2.5,0,a.股票型,3
2017-05-26 11:47:00,20170526,F97,1.0,28153.8173,h.1~5兆元台幣,2008-04-21 00:00:00,9.0,F ,EUR,Teera Chanpongsang,LU  ,金融,資訊科技,非核心消費,E,RR5,0.0,N,22.32,0.5,0.74,0.86,4.99,12.5,22.84,49.59,75.46,12.78,123.88,3.0,0,a.股票型,3
2017-05-26 11:47:00,20170526,F98,1.0,26805.98448,h.1~5兆元台幣,2008-04-21 00:00:00,9.0,F ,USD,Teera Chanpongsang,LU  ,金融,資訊科技,非核心消費,E,RR5,0.0,N,15.84,0.42,1.04,3.39,11.31,19.19,23.56,23.17,57.3,19.91,58.4,2.5,0,a.股票型,3
2017-05-26 11:47:00,20170526,F99,1.0,28153.8173,h.1~5兆元台幣,2008-04-21 00:00:00,9.0,F ,EUR,Teera Chanpongsang,LU  ,金融,資訊科技,非核心消費,E,RR5,0.0,N,22.28,0.5,0.74,0.86,5.0,12.53,22.89,49.73,75.57,12.87,122.8,3.0,0,a.股票型,3
2017-05-26 10:30:00,20170526,FA0,0.0,1.38,b.1~5億元台幣,2002-04-16 00:00:00,15.0,FA,TWD,姚郁如,TW  ,,,,E,RR5,0.0,N,14.57,0.22,0.68,3.26,3.63,8.81,8.49,-12.12,21.52,9.3,45.7,1.0,0,a.股票型,1
2017-05-26 10:30:00,20170526,FA1,0.0,2.78,b.1~5億元台幣,2001-08-02 00:00:00,16.0,FA,TWD,姚郁如,TW  ,,,,E,RR4,0.0,N,17.0,0.27,1.12,2.72,2.16,5.92,9.82,-4.06,30.17,5.85,70.0,1.0,0,a.股票型,1
2017-05-26 10:30:00,20170526,FA2,0.0,24.66,d.10~100億元台幣,2001-11-28 00:00:00,16.0,FA,TWD,潘秀慧,TW  ,,,,M,RR1,0.0,N,11.6,-9.63,0.0,0.03,0.09,0.16,0.32,1.31,2.6,0.14,15.99,3.5,0,c.貨幣型,1
2017-05-26 10:30:00,20170526,FA5,0.0,8.43,c.5~10億元台幣,2004-07-08 00:00:00,13.0,FA,TWD,劉坤儒,TW  ,化學品,石油綜合公司,石油與天然氣探勘與生產,E,RR4,0.0,N,17.15,0.1,0.83,0.53,-0.98,-0.52,3.5,-17.07,4.96,-5.14,71.5,2.5,0,a.股票型,1
2017-05-26 10:30:00,20170526,FA6,0.0,1.47,b.1~5億元台幣,2010-11-23 00:00:00,7.0,FA,TWD,劉坤儒,TW  ,肥料與農業化學,包裝食物與肉類,農產品,E,RR4,0.0,N,9.67,0.08,0.4,2.11,-2.32,0.52,2.87,-13.97,7.09,-4.92,-3.3,2.0,0,a.股票型,1
2017-05-26 10:30:00,20170526,FA7,0.0,1.03,b.1~5億元台幣,2011-04-28 00:00:00,6.0,FA,TWD,江仲弘,TW  ,地產,消費,工業,B,RR4,1.0,N,13.04,0.32,0.39,-1.65,-1.58,1.8,4.9,15.27,32.99,1.03,30.41,3.5,0,b.債券型,1
2017-05-26 10:30:00,20170526,FA8,0.0,5.42,c.5~10億元台幣,2011-04-28 00:00:00,6.0,FA,TWD,江仲弘,TW  ,地產,消費,工業,B,RR4,1.0,N,8.72,0.3,0.37,-1.66,-1.6,0.85,4.49,14.36,31.93,0.44,29.36,3.5,0,b.債券型,1
2017-05-26 10:22:00,20170526,FD2,0.0,12.59,d.10~100億元台幣,2001-11-21 00:00:00,16.0,FD,TWD,賴葉臣,TW  ,,,,E,RR4,0.0,N,27.6,0.59,1.1,2.56,3.49,8.19,20.52,16.11,68.7,8.07,176.0,,0,a.股票型,1
2017-05-26 10:22:00,20170526,FD5,0.0,9.76,c.5~10億元台幣,2016-11-25 00:00:00,1.0,FD,TWD,廖婉菁,TW  ,類主權債/跨國/機構債,基礎工業,銀行與證券,B,RR3,1.0,N,10.22,,,0.35,0.74,,,,,2.29,2.17,,0,b.債券型,2
2017-05-26 10:22:00,20170526,FD6,0.0,47.75,d.10~100億元台幣,2016-11-25 00:00:00,1.0,FD,TWD,廖婉菁,TW  ,類主權債/跨國/機構債,基礎工業,銀行與證券,B,RR3,1.0,N,10.03,,,0.34,0.65,,,,,2.14,1.96,,0,b.債券型,2
2017-05-26 10:22:00,20170526,FE0,0.0,4.53,b.1~5億元台幣,2016-11-25 00:00:00,1.0,FE,USD,廖婉菁,TW  ,類主權債/跨國/機構債,基礎工業,銀行與證券,B,RR3,1.0,N,10.34,,,0.38,1.38,,,,,3.11,3.4,,0,b.債券型,2
2017-05-26 10:22:00,20170526,FE1,0.0,8.63,c.5~10億元台幣,2016-11-25 00:00:00,1.0,FE,USD,廖婉菁,TW  ,類主權債/跨國/機構債,基礎工業,銀行與證券,B,RR3,1.0,N,10.17,,,0.36,1.38,,,,,3.1,3.41,,0,b.債券型,2
2017-05-26 10:22:00,20170526,FF0,0.0,1.64,b.1~5億元台幣,2016-11-25 00:00:00,1.0,FF,CNY,廖婉菁,TW  ,類主權債/跨國/機構債,基礎工業,銀行與證券,B,RR3,1.0,N,10.51,,,0.6,2.43,,,,,4.98,5.08,,0,b.債券型,2
2017-05-26 10:22:00,20170526,FF1,0.0,3.57,b.1~5億元台幣,2016-11-25 00:00:00,1.0,FF,CNY,廖婉菁,TW  ,類主權債/跨國/機構債,基礎工業,銀行與證券,B,RR3,1.0,N,10.1,,,0.63,2.45,,,,,5.03,5.14,,0,b.債券型,2
2017-05-26 10:22:00,20170526,FH1,0.0,10.33,d.10~100億元台幣,2017-04-17 00:00:00,0.0,FH,TWD,謝秀瑛,TW  ,,,,W,RR4,1.0,N,9.95,,,-0.25,,,,,,-0.48,-0.48,,0,d.平衡型,1
2017-05-26 10:22:00,20170526,FH2,0.0,4.5,b.1~5億元台幣,2017-04-17 00:00:00,0.0,FH,TWD,謝秀瑛,TW  ,,,,W,RR4,1.0,N,9.95,,,-0.25,,,,,,-0.48,-0.48,,0,d.平衡型,1
2017-05-26 10:23:00,20170526,FK0,0.0,28.64,d.10~100億元台幣,2011-03-23 00:00:00,6.0,FK,TWD,游金智,CN  ,食品飲料,原材料,旅遊消費,E,RR5,0.0,N,8.87,0.04,0.88,-0.89,-1.0,-4.11,1.72,-11.48,11.85,1.72,-11.3,1.5,0,a.股票型,1
2017-05-26 10:23:00,20170526,FK1,0.0,8.82,c.5~10億元台幣,2002-12-13 00:00:00,15.0,FK,TWD,周書玄,TW  ,,,,E,RR4,0.0,N,33.01,0.4,1.2,4.03,1.91,11.71,16.56,12.32,64.64,8.23,230.1,3.0,0,a.股票型,1
